Dialogue_ID,Utterance_ID,Knowledge
3812,0,
3812,1,
3812,2,
3812,3,
3812,4,"[""I think you're overreacting a little."", ""I think it's great.\n\nRachel Green: I don't know, it's just so personal."", ""You guys, I'm not sure this is appropriate reading material for the plane.\n\nRachel Green: I mean this book could have been called 'Be Your Own Windkeeper Rachel'."", 'Rachel, the book is not about you.', ""I think you're being a little hard on yourself.\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this book could"", ""You guys, I think I'm gonna be sick.\n\n\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this book"", ""I'm gonna go get some coffee.\n\nRachel Green: I can't believe how much I relate to this book."", 'What are you guys talking about?\n\n""What are you guys talking about?""', ""I think it's a great book.\n\nRachel Green: It's like my life story.""]"
3813,0,
3813,1,
3813,2,
3813,3,
3813,4,
3813,5,"[""Hey.\n\nRachel Green: I mean this book could have been called 'Be Your Own Windkeeper Rachel'."", ""Hey.\n\nRachel Green: I can't believe how much I relate to this book."", ""Hey.\n\nRachel Green: I can't believe it's over."", ""Hey.\n\nRachel Green: I mean, this book could have been called 'Be Your Own Windkeeper Rachel'."", 'Hey.\n\n""Hey you guys.""']"
3814,0,
3814,1,
3814,2,
3814,3,
3814,4,
3814,5,
3814,6,"['What\'s going on?\n\n""What are you guys talking about?""', 'What are you doing?\n\nRachel Green: Just reading this book.', 'What are you doing?\n\nMonica Geller: Just reading this book that Rachel got.', ""What are you doing?\n\nMonica Geller: We're reading Rachel's self-help book."", ""What's going on?\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your"", ""What are you doing?\n\nRachel Green: We're reading Monica's self-help book.""]"
3815,0,
3815,1,
3815,2,
3815,3,
3815,4,
3815,5,
3815,6,
3815,7,"[""Oh, okay.\n\nRachel Green: I can't believe how much this book relates to my life."", ""Okay.\n\nRachel Green: I mean this book could have been called 'Be Your Own Windkeeper Rachel'."", 'Oh, yeah, yeah.\n\n""I don\'t think it would have sold a million copies but it would have made a nice gift for you.""', ""Oh, okay.\n\nMonica Geller: I'm glad you like the book, Rachel."", ""Okay.\n\nRachel Green: I can't believe how much this book relates to my life.""]"
3816,0,
3816,1,
3816,2,
3816,3,
3816,4,
3816,5,
3816,6,
3816,7,
3816,8,"[""Rachel, come on.\n\nRachel Green: I don't want to go!"", ""Rachel, come on.\n\nRachel Green: I don't want to go."", ""Rachel, come on.\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your"", ""Rachel, we have to go, the movie starts in like five minutes.\n\nRachel Green: I don't want to go."", ""Rachel, we have to go, we're gonna be late.\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this"", ""Rachel, we have to go, we're gonna be late.\n\nRachel Green: I don't want to go, I'm comfortable here.""]"
3817,0,
3817,1,
3817,2,
3817,3,
3817,4,
3817,5,
3817,6,
3817,7,
3817,8,
3817,9,"[""I don't want to go, I'm in the middle of this book."", ""I don't want to go, I don't want to leave this book, I don't want to leave this apartment, I don't want to leave New York, I don't want to leave my life as I know it!"", ""No, I don't want to go, I don't want to leave, I don't want to stop reading this book."", ""I don't want to go, I'm having fun.\n\nMonica Geller: Hey.\nRoss Geller: Hey.\nMonica Geller: What's up?"", ""No, I don't want to go, I want to stay here and read my book."", ""I don't want to go, I don't want it to end."", ""I mean, can't we just stay for a little while longer?""]"
3818,0,
3818,1,
3818,2,
3818,3,
3818,4,
3818,5,
3818,6,
3818,7,
3818,8,
3818,9,
3818,10,"['Well, actually, I was gonna say that we could stay a little longer.', ""Well, because we're going to the movies and it starts in like ten minutes.\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life."", ""Because, Rachel, we're going to see a movie.\nRachel Green: So?\n\n Ross Geller: Look, the movie starts in half an hour, we have to get there, we have to get popcorn, we have to find seats.\nRachel Green: So your whole life is just one big"", ""Because, because we're going to the movies and it starts in like five minutes.\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life."", ""Well, because, we're, we're going to the movies.\nRachel Green: Oh, I don't wanna go to the movies.\n Ross Geller: What?"", ""Well, because we're going to the movies and it starts in like 20 minutes.\nRachel Green: So?\nRoss Geller: So, we have to leave now if we're gonna make it.\nRachel Green: Fine, I'll just stay here then.\n\nMonica Geller: Rachel,"", ""Well, because we're going to the movies and it starts in like five minutes.\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life."", ""Well, actually, it's not my time table, it's the museums.\n\nRachel Green: I don't want to go."", ""Well, because we're going to the movies and it starts in like 20 minutes.\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life."", ""Because we're going to the movies and it starts in like five minutes.\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I""]"
3819,0,
3819,1,
3819,2,
3819,3,
3819,4,
3819,5,
3819,6,
3819,7,
3819,8,
3819,9,
3819,10,
3819,11,"['Oh, the beginning.', ""Oh, so if it were up to you we'd just sit in the dark for a while."", ""Oh, I don't care about the beginning.""]"
3820,0,
3820,1,
3820,2,
3820,3,
3820,4,
3820,5,
3820,6,
3820,7,
3820,8,
3820,9,
3820,10,
3820,11,
3820,12,"['Rachel, Ross is not stealing your wind.\nRachel Green: Yes, he is. Every time I get into something he just comes along and takes it away from me.', ""Rachel, Ross is not stealing your wind.\nRachel Green: Yes, he is. He's always doing this, he's always taking my wind."", 'Rachel, the movie starts in five minutes.\nRachel Green: Monica, I am not going.', 'Rachel, Ross is not stealing your wind.\nRachel Green: Yes, he is, and he has been for years.', ""Ooh, she's on page one hundred and four."", 'Rachel, Ross is not stealing your wind.\nRachel Green: Yes, he is, and I am not going to let him do it anymore.', ""Rachel, we'll just go see it tomorrow.\nRachel Green: I don't want to see it tomorrow, I want to see it now!""]"
3821,0,
3821,1,
3821,2,
3821,3,
3821,4,
3821,5,
3821,6,
3821,7,
3821,8,
3821,9,
3821,10,
3821,11,
3821,12,
3821,13,"[""What are you talking about?\n\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be"", ""What are you talking about?\n\nMonica Geller: Isn't it."", 'Hey.', ""I don't know.""]"
3822,0,
3822,1,
3822,2,
3822,3,
3822,4,
3822,5,
3822,6,
3822,7,
3822,8,
3822,9,
3822,10,
3822,11,
3822,12,
3822,13,
3822,14,"['Yes, the wind beneath my wings, Ross. You are supposed to be the wind beneath my wings.', ""Yes, the wind beneath my wings, my inspiration, my, my, my everything.\n\nRachel Green: No, see this isn't about the movie theatre, this is about you stealing my wind."", 'Yes, the wind, you know, the force that propels us forward.', 'Yes, my wind. You know, the thing that propels me through life.', 'Yes, my wind. You know, the thing that gets me going.', ""Yes, my wind. You know, the part of me that's free and spontaneous and wants to stay up all night and watch old movies and eat peanut butter out of the jar.\n\nMonica Geller: Isn't it.""]"
3823,0,
3823,1,
3823,2,
3823,3,
3823,4,
3823,5,
3823,6,
3823,7,
3823,8,
3823,9,
3823,10,
3823,11,
3823,12,
3823,13,
3823,14,
3823,15,"[""Well, I, I, I, I, I didn't know that's what it was about.\nRachel Green: Oh, God, oh, God, I mean it's just so.\nMonica Geller: Isn't it.\nRachel Green: Uhh, I mean this is like reading about"", ""Well, I, I, I don't know."", 'Well, actually, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the,', ""Well, I don't know. Maybe, maybe we can see the movie another time.\nRachel Green: You don't get it, do you? You don't get it!""]"
3824,0,
3824,1,
3824,2,
3824,3,
3824,4,
3824,5,
3824,6,
3824,7,
3824,8,
3824,9,
3824,10,
3824,11,
3824,12,
3824,13,
3824,14,
3824,15,
3824,16,"[""Yes, you do. You're always telling me to hurry up."", ""You don't?\nRoss Geller: No.\nRachel Green: Then why are you rushing me?\nRoss Geller: I'm not rushing you."", ""You don't?\nRoss Geller: No.\nRachel Green: Oh.\n\nMonica Geller: Go girl."", ""You don't?\nRoss Geller: No.\nRachel Green: Oh.\n\nRoss Geller: Actually it's the movie theatre that has the time schedule. So you don't miss the beginning."", 'Oh, good.\n\nMonica Geller: So what are you reading?', 'Yes, you do.', ""You don't?\nRoss Geller: No.\nRachel Green: Then stay.\nRoss Geller: Okay.""]"
3825,0,
3825,1,
3825,2,
3825,3,
3825,4,
3825,5,
3825,6,
3825,7,
3825,8,
3825,9,
3825,10,
3825,11,
3825,12,
3825,13,
3825,14,
3825,15,
3825,16,
3825,17,"[""Hey, it's ok. You can read it when we get back.\n\nMonica Geller: Isn't it."", 'I think what Rachel is trying to say is that she needs some time alone.', 'Yeah, I think that\'s a good idea.\n\n""I just really need to be with myself right now. I\'m sorry.""', 'You go, Rachel.', 'Hey, it\'s ok. You go ahead.\n\n""You go girl. I can\'t pull that off can I?""', ""Hey, it's ok. You can always read the book again.\n\nMonica Geller: Hey.\nRoss Geller: Hey.\nMonica Geller: What's going on?\nRoss Geller: Oh, Rachel's just upset because I wanted to go see a movie and she's in"", ""Yeah, we should probably go.\n\nRachel Green: No, see this isn't about the movie theatre, this is about you stealing my wind."", ""Hey, it's ok. You can always read the book later.\n\nRachel Green: I just really need to be with myself right now. I'm sorry."", ""Hey, it's ok. You can always read the book again.\n\nRachel Green: I just really need to be with myself right now. I'm sorry."", ""Hey, it's ok. You can always read my copy when you're done.\n\nMonica Geller: Isn't it.""]"
3826,0,
3826,1,
3826,2,
3826,3,
3826,4,
3826,5,
3826,6,
3826,7,
3826,8,
3826,9,
3826,10,
3826,11,
3826,12,
3826,13,
3826,14,
3826,15,
3826,16,
3826,17,
3826,18,"['What?\n\n""I just really need to be with myself right now. I\'m sorry.""', 'What?\n\n""You go girl. I can\'t pull that off can I?""']"
3827,0,
3827,1,
3827,2,"[""I'm just about to leave. I'm gonna miss my train.\n\nChandler Bing: You're gonna miss your train?"", ""I'm getting a drink.\n\nChandler Bing: You're getting a drink?"", ""I'm just getting some coffee.\n\nChandler Bing: Oh, okay."", ""I'm just waiting for my ride.\nChandler Bing: Oh, okay."", ""I'm getting a drink.\n\nChandler Bing: I thought you left already."", ""I'm just getting some coffee. What're you doing here?"", ""I'm, uh, I'm just, uh, I'm just, uh, getting some coffee.\n\nChandler Bing: Oh, okay."", ""I'm, uh, I'm just getting some coffee.\n\nChandler Bing: You've been here for hours.""]"
3828,0,
3828,1,
3828,2,
3828,3,"[""Eddie, it's 3 in the morning.\n\nChandler Bing: Eddie, it's 3 in the morning."", ""Yeah, yeah it's great."", ""Eddie, it's 3 in the morning.\n\nEddie Menuek: I know, I know. I just couldn't sleep, so I decided to come down here and check out this dehydrator I just bought."", ""Yeah, it's great.\n\nChandler Bing: Eddie, what are you still doing here?"", ""Yeah, it's great.\n\nChandler Bing: So, what are you doing here?"", ""Eddie, it's three in the morning.\n\nEddie Menuek: I know, I know. I just couldn't sleep, so I decided to come down here and play around with the dehydrator."", ""Yeah, it's great.""]"
3829,0,
3829,1,
3829,2,
3829,3,
3829,4,"['What?\n\nChandler Bing: Your rent!', 'What?\n\nChandler Bing: Your job! You got fired remember?', ""Oh yeah, the rent.\n\nChandler Bing: Here's your rent, Eddie."", 'Oh yeah, the rent.', 'Oh yeah, the whole ""turning it off"" thing.', ""Oh yeah, the rent. Chandler, I'm sorry, I totally forgot. \n\nChandler Bing: It's okay, I know you're going through a tough time."", 'Oh yeah, the whole ""I\'m fired"" thing.']"
3830,0,
3830,1,
3830,2,
3830,3,
3830,4,
3830,5,"[""Eddie, we've been over this. No more pets."", ""Eddie, we're getting married in two weeks.\n\nChandler Bing: Eddie, we're getting married in two weeks."", ""Eddie, we're not supposed to have any pets in our apartment."", ""Eddie, we've been over this. We're not getting a goldfish."", ""Eddie, we've been over this. No pets in the apartment."", ""Eddie, you're supposed to be moving out today."", 'Eddie, you were supposed to get rid of the dehydrator, not the fish!', 'Eddie, we talked about this. I am not getting a new goldfish.', 'Eddie, we talked about this. No more pets.']"
3831,0,
3831,1,
3831,2,
3831,3,
3831,4,
3831,5,
3831,6,"[""Oh yeah, I'm supposed to be moving out."", ""Oh yeah, that's right. I'm supposed to be moving out."", ""Oh yeah, I'm supposed to be at my mom's house.\n\nChandler Bing: Eddie, you're supposed to be at your mom's house."", 'You mean like my job?', ""Oh yeah, I'm outta here."", ""Oh yeah, I'm supposed to be at the airport.\n\nChandler Bing: Eddie, you're supposed to be at the airport!"", ""Oh yeah, I'm supposed to be at my mom's house.\n\nChandler Bing: Look Eddie, aren't you forgetting something?""]"
3832,0,
3832,1,
3832,2,
3832,3,
3832,4,
3832,5,
3832,6,
3832,7,"[""Eddie, you're supposed to be moving out!"", ""Eddie, you're supposed to be moving out today.""]"
3833,0,
3833,1,
3833,2,
3833,3,
3833,4,
3833,5,
3833,6,
3833,7,
3833,8,"[""Chandler, I'm sorry, I can't help you right now."", ""Hey, I'm doing my part, all right? I'm getting the food, I'm getting the fish. What more do you want from me, blood?"", ""Hey, I am helping you out. I'm giving you a new goldfish."", ""Chandler, I'll be out of your hair in two shakes of a lamb's tail."", ""I know, I know, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry. I'll go, I'll go, I'll go."", ""I know, I know, I'm sorry. I'll go."", ""Chandler, I'm sorry, I can't hear you. I'm too busy being a dehydrating maniac!"", ""I know, I know, I'm sorry, I'm sorry, I'm sorry. I'll go, I'll go, I'll go."", 'Chandler, I am helping you out. I am dehydrating.']"
3834,0,
3834,1,
3834,2,
3834,3,
3834,4,
3834,5,
3834,6,
3834,7,
3834,8,
3834,9,['What?\nEddie Menuek: Dehydrated water.']
3835,0,
3835,1,
3835,2,
3835,3,
3835,4,
3835,5,
3835,6,
3835,7,
3835,8,
3835,9,
3835,10,"[""No, it's a dehydrator, and it's the key to my success."", ""No, it's a timer."", ""No, it's a dehydrator, and it's going to change my life."", ""No, it's a dehydrator, and it's dehydrating my fruit and vegetables!"", ""No, it's a dehydrator, and it's the greatest invention since, well, since the wheel I guess."", ""No, it's a timer. When it goes off, my work here is done."", ""No, it's a dehydrator, and it's the greatest invention since, well, since the toaster oven!"", ""No, it's a dehydrator, and it's dehydrating my mind!""]"
3836,0,
3836,1,
3836,2,"[""Yeah, I'm just really thirsty.""]"
3837,0,
3837,1,
3837,2,
3837,3,"[""Oh man, that's rough."", ""Oh, I'm sorry to hear that."", ""Oh man, that's tough."", ""I'm sorry to hear that.""]"
3838,0,
3838,1,
3838,2,
3838,3,
3838,4,"['They had me eaten by a shark.', 'They had me get hit by a bus.', 'I was electrocuted.', 'They said I was killed in a car accident.', 'They had me eating too much and then my heart exploded.', 'They had me get eaten by a shark.']"
3839,0,
3839,1,
3839,2,
3839,3,
3839,4,
3839,5,"[""That's pretty creative."", ""That's rough."", ""That's brutal."", ""That's terrible.""]"
3840,0,
3840,1,
3840,2,
3840,3,
3840,4,
3840,5,
3840,6,"[""That's terrible!"", ""That's even worse!"", 'Oh, yeah. That would suck too.', 'Oh yeah?', ""Oh, that's really sucks.""]"
3841,0,
3841,1,
3841,2,
3841,3,
3841,4,
3841,5,
3841,6,
3841,7,"[""Yeah, I was working at the ski resort and an avalanche came and buried me. But I'm ok now."", 'Yeah, I was on a ski trip and I got buried in an avalanche.', 'Yeah, I was working at the ski resort and an avalanche came and buried me.', 'Yeah, I was working at the ski resort and they fired me right before the avalanche.']"
3842,0,
3842,1,
3842,2,"[""Aaahhhhhhh!\n\nChandler Bing: What's wrong?"", ""What? What?\n\nMonica Geller: I'm sorry, I'm sorry. I just got soap in my eye."", ""What's wrong?\n\nMonica Geller: I'm in labor!"", ""Aaahhhhhhh!\n\nMonica Geller: What's wrong?"", ""Oh, my God!\n\nMonica Geller: What's wrong?"", ""Aaahhhhh!\n\nChandler Bing: What's wrong?"", 'What? What?\n\nMonica Geller: I just saw a rat!']"
3843,0,
3843,1,
3843,2,
3843,3,"['Chandler, you were snoring.', 'Sorry, Chandler.', ""I'm sorry, I'm sorry."", ""I'm sorry, Chandler. I didn't mean to."", ""I'm sorry! I'm sorry!"", ""Okay, I won't watch you sleep anymore."", 'Sorry.']"
3844,0,
3844,1,
3844,2,
3844,3,
3844,4,"[""I'm serious!"", 'No more!', 'I mean it!']"
3845,0,
3845,1,
3845,2,"[""What's your problem?"", 'Hey man, check it out, I got some great stuff to dehydrate here. I got some grapes, got some apricots, I thought it would be really cool to see what happens with these water balloons.\nChandler Bing: Get out. Get out, get out, get out, get out', ""Hey, what's your problem?""]"
3846,0,
3846,1,
3846,2,
3846,3,"['You have to leave.', 'You are not dehydrating fruit in my apartment!', 'You are the worst roommate in the history of the world!']"
3847,0,
3847,1,
3847,2,
3847,3,
3847,4,"[""I don't understand."", ""What's your problem?\n\nChandler Bing: You're my problem. You and your stupid fruit. GET OUT!"", ""What's your problem?\n\nChandler Bing: I don't want your fruit in my house!"", ""What's your problem?\n\nChandler Bing: I don't want you here."", ""What's your problem?\n\nChandler Bing: I don't want you here!""]"
3848,0,
3848,1,
3848,2,
3848,3,
3848,4,
3848,5,"['Yes! Out of my apartment, out of my life, just get out!', 'Yes!', 'Yes! Out!']"
3849,0,
3849,1,
3849,2,
3849,3,
3849,4,
3849,5,
3849,6,"[""You want me to move out because I'm dehydrating fruit?"", 'Why?', ""Okay, I'll move out."", ""You want me to move out.\nChandler Bing: That's what I said."", 'You want me to leave?']"
3850,0,
3850,1,
3850,2,
3850,3,
3850,4,
3850,5,
3850,6,
3850,7,"[""Out. Of. The. Blue? You've been here for two weeks, you haven't showered, you sleep on the couch, you eat our food, you use our soap, you've done nothing but sit around and watch TV and now you're gonna dehydrate fruit in our apartment!\nEddie"", ""I don't care."", ""I'm not gonna discuss this with you, just get out."", ""I'm, I'm serious, you have to leave."", 'Out. Now.']"
3851,0,
3851,1,
3851,2,
3851,3,
3851,4,
3851,5,
3851,6,
3851,7,
3851,8,"[""All right, I'll go."", ""Well, I mean, I just, I don't know, I don't know what I did.\nChandler Bing: You dehydrated my fruit!"", ""All right, all right, I'll go."", ""Okay, I'll go."", ""I don't, I don't understand.\nChandler Bing: You don't understand? I'll explain it to you then, okay? You are a slob, you don't clean up, you don't do the dishes, you don't pick up your socks, you don't flush the toilet,"", ""I mean, I don't know what I did.\nChandler Bing: You dehydrated fruit in my apartment!"", ""Okay, all right, I'll go."", 'I mean, can I, can I at least, can I finish dehydrating my fruit?\nChandler Bing: No, you may not finish dehydrating your fruit. You may not even start rehydrating your fruit. You may not even think about rehydrating your fruit.', 'I mean, can I, can I at least, can I finish dehydrating my fruit?\nChandler Bing: You have five minutes to get your crap out of my apartment!']"
3852,0,
3852,1,
3852,2,
3852,3,
3852,4,
3852,5,
3852,6,
3852,7,
3852,8,
3852,9,"['You leave the fish, you leave everything. You leave right now.', 'You have no fish!', 'You leave the fish, you leave everything.', 'Get out.', 'You leave the fish, you leave the apartment, you leave the city, you leave the state, you leave the country, you leave the continent, you leave the planet, you leave the solar system, you leave the galaxy, you leave the universe, you leave existence, you cease to exist, you are no more', 'You leave the fish, you leave the furniture, you leave the cat, you leave the TV, you leave the VCR, you leave the DVD player, you leave the CD player, you leave the air conditioner, you leave the dishwasher, you leave the washer, you leave the dryer, you', ""I'm not Jack.""]"
3853,0,
3853,1,
3853,2,
3853,3,
3853,4,
3853,5,
3853,6,
3853,7,
3853,8,
3853,9,
3853,10,"[""I don't want any help, I want my fish!"", ""I don't want any help, I'm just saying if you think I'm leaving you alone with my fish, you're out of your mind!"", ""No, I don't want any help, I want my fish!"", ""I don't want any help, I can handle it myself."", 'Yeah, I could use some help.', ""No, I don't want any help.""]"
3854,0,
3854,1,
3854,2,"[""Oh, I'm sorry. I'm not from around here."", 'Yeah, 50 bucks.', ""That's a long way to the airport."", ""Joey Tribbiani: Oh, I'm sorry. I thought it was 30 miles."", 'Oh, right.', 'Yeah, I know.', ""Oh, I'm sorry.""]"
3855,0,
3855,1,
3855,2,
3855,3,"['The fare is 50 bucks.', ""That's 50 bucks.""]"
3856,0,
3856,1,
3856,2,
3856,3,
3856,4,"[""Oh, I'm sorry. I'm not from around here."", ""I don't have that kind of money!"", ""I can't believe it's going to cost me that much just to get to the airport."", ""Oh, I'm sorry. I'm bad with numbers."", ""That's highway robbery!"", ""Joey Tribbiani: That's crazy! I'm not paying that!""]"
3857,0,
3857,1,
3857,2,
3857,3,
3857,4,
3857,5,"['This is a test.', 'This is a commercial, not a soap opera.', ""That's great, but this is 50 bucks."", ""We're not on Days of Our Lives."", ""Yeah, we're not on network TV."", 'You were never on Days of Our Lives.', ""That'll be 50 bucks.""]"
3858,0,
3858,1,
3858,2,
3858,3,
3858,4,
3858,5,
3858,6,['Yeah.']
3859,0,
3859,1,
3859,2,
3859,3,
3859,4,
3859,5,
3859,6,
3859,7,"[""We'll keep that in mind."", ""That's great.""]"
3860,0,
3860,1,
3860,2,
3860,3,
3860,4,
3860,5,
3860,6,
3860,7,
3860,8,"[""Oh, so I don't got the part?"", 'Oh, it was my pleasure.', ""Oh, wait, so what's the part?"", 'Oh, wait, so does that mean I got the part?', 'Yeah, thanks.', 'Yeah, no problem.']"
3861,0,
3861,1,
3861,2,"[""Oh, come on!\n\nMonica Geller: That's not even a real question!"", 'Excuse me?\n\nMonica Geller: I said ""pah-huh.""', ""Pah-huh?\n\nMonica Geller: That's right, pah-huh."", ""You've never let a lighning bearer take your wind?\n\nMonica Geller: No, I have not."", ""What's that supposed to mean?\n\nMonica Geller: It means no way, no how, no chance."", ""Pah-huh?\n\nMonica Geller: That's a big, fat no from me."", ""Pah-huh?\n\nMonica Geller: That's a no from me.""]"
3862,0,
3862,1,
3862,2,
3862,3,"[""I mean, come on, Phoebe. You've never even been close to a lightning bearer."", ""That's my answer, pah-huh."", ""I mean, come on, you've never even been struck by lightning."", ""That's not even a real question.""]"
3863,0,
3863,1,
3863,2,
3863,3,
3863,4,"['Oh, yeah, that was you!', 'Oh, yeah.', 'Oh, yeah, the one with the weird smell.', 'Oh, yeah, that was you.']"
3864,0,
3864,1,
3864,2,
3864,3,
3864,4,
3864,5,"['Hey!', 'I did not!']"
3865,0,
3865,1,
3865,2,
3865,3,
3865,4,
3865,5,
3865,6,"['Oh, yeah.', 'I was seven!', 'Oh yeah.']"
3866,0,
3866,1,
3866,2,
3866,3,
3866,4,
3866,5,
3866,6,
3866,7,"['Oh yeah, what was that about?', 'You did too!', ""You did too!\n\nPhoebe Buffay: Yeah ok, well at least I didn't let some guy into the forest of my righteous truth on the first date."", ""Oh yeah, what was that guy's name? \n\nPhoebe Buffay: Ok, question number 28, have you ever allowed a lighning bearer to take your wind? I would have to say no.\nMonica Geller: And I would have to say pah-huh."", ""Oh, so you've never had a one night stand?"", ""Oh yeah, what was that guy's name? \n\nMonica Geller: Oh yeah, what was that guy's name?"", ""Oh yeah, what was that guy's name? \n\nPhoebe Buffay: I don't remember."", ""Oh, so you're saying I should have made him work a little harder?""]"
3867,0,
3867,1,
3867,2,
3867,3,
3867,4,
3867,5,
3867,6,
3867,7,
3867,8,"['The guy from the coffee shop.\n\nMonica Geller: And I would have to say pah-huh.', 'The guy from the coffee shop.\n\nMonica Geller: You did not!', 'The guy from the coffee shop.\n\nMonica Geller: Oh yeah, him.', ""The guy from the coffee shop.\n\nMonica Geller: Well, at least I didn't let some guy into the forest of my righteous truth on the first date.""]"
3868,0,
3868,1,
3868,2,
3868,3,
3868,4,
3868,5,
3868,6,
3868,7,
3868,8,
3868,9,"['Oh, yeah.', 'The guy with the mole?', 'Oh yeah.', 'The puppeteer?']"
3869,0,
3869,1,
3869,2,
3869,3,
3869,4,
3869,5,
3869,6,
3869,7,
3869,8,
3869,9,
3869,10,"['Ooh.', 'Oh.']"
3870,0,
3870,1,
3870,2,
3870,3,
3870,4,
3870,5,
3870,6,
3870,7,
3870,8,
3870,9,
3870,10,
3870,11,"['I would have to say no.', 'I mean, I did go out with him again.', ""Betrayed? I don't think so."", 'Wait, what?']"
3871,0,
3871,1,
3871,2,
3871,3,
3871,4,
3871,5,
3871,6,
3871,7,
3871,8,
3871,9,
3871,10,
3871,11,
3871,12,"['What?\nMonica Geller: I have never betrayed another goddess for a lightning bearer.', 'No, no, no, no, no, no, no, no, no, no.', 'What?\nMonica Geller: I want to know who Phoebe slept with on the first date.', 'No, no, no, no, no, no, no, no, no, no, no, no.']"
3872,0,
3872,1,
3872,2,
3872,3,
3872,4,
3872,5,
3872,6,
3872,7,
3872,8,
3872,9,
3872,10,
3872,11,
3872,12,
3872,13,"['Phoebe, you totally betrayed me for Paul.\nPhoebe Buffay: What? When?', 'I have.', ""Phoebe, you totally betrayed me for Paul.\nPhoebe Buffay: What? No I didn't."", 'Me neither.', 'I mean I did once, but it was for Chandler and it was only a little white lie.\nPhoebe Buffay: Yeah, I did too, but it was for Ross and it was a big, fat, hairy, black lie.', 'Pheebs?\nPhoebe Buffay: What?\nMonica Geller: You totally betrayed me for Paul.']"
3873,0,
3873,1,
3873,2,
3873,3,
3873,4,
3873,5,
3873,6,
3873,7,
3873,8,
3873,9,
3873,10,
3873,11,
3873,12,
3873,13,
3873,14,"['Oh, yeah.', ""I don't know what you're talking about."", 'Yeah, well, the bottle was also totally unopened.', 'You said that you would take the fall for me.\nMonica Geller: And I did, and I would do it again.', 'Oh yeah.', 'You were the one that said that you would rather have a mortal man than a goddess.\nMonica Geller: Well, I was 16.']"
3874,0,
3874,1,
3874,2,
3874,3,
3874,4,
3874,5,
3874,6,
3874,7,
3874,8,
3874,9,
3874,10,
3874,11,
3874,12,
3874,13,
3874,14,
3874,15,"['You guys, I cannot believe that you would even think that I would betray you for a guy.', ""Yeah, well I didn't exactly see you guys fighting over it."", ""Hey, I didn't know that was an option."", ""Yeah, well I didn't make him go into the uh, the place of no return.\nMonica Geller: Well, I didn't make him drink the whole bottle."", 'Well I was in the other half.\nMonica Geller: You were not.', 'Hey, I remember that. You guys were in my grade.', ""Well I wouldn't have had to if you hadn't been hogging all the energy."", 'And you were the one who was all like ""I am the goddess of fire, I am the goddess of fire.""', 'Well, I mean, you were the one that started it.', 'Hey, what about that time you guys were in the coven together and Monica was totally trying to make a move on your guy?\nMonica Geller: Hey, he totally tried to make a move on me first.\nRachel Green: Yeah, after you made a move on him.']"
3875,0,
3875,1,
3875,2,
3875,3,
3875,4,
3875,5,
3875,6,
3875,7,
3875,8,
3875,9,
3875,10,
3875,11,
3875,12,
3875,13,
3875,14,
3875,15,
3875,16,"[""You would like that, wouldn't you."", 'You are not going to the goddess meetings alone.', ""Hey, I'm not betraying anyone for anyone.\nMonica Geller: Well, I'm not either.\nPhoebe Buffay: You guys are no fun.""]"
3876,0,
3876,1,
3876,2,
3876,3,
3876,4,
3876,5,
3876,6,
3876,7,
3876,8,
3876,9,
3876,10,
3876,11,
3876,12,
3876,13,
3876,14,
3876,15,
3876,16,
3876,17,"['Hey!', 'What?']"
3877,0,
3877,1,
3877,2,"[""I'm sorry to hear that, Mr. Menuek. Let me take a look at your key."", 'It looks like you were evicted.', 'We had to change the locks because you never returned your key from last year.', 'We had to change the locks because you never returned your key and we were tired of your stuff taking up space in the lobby.']"
